order_id	order_item_id	brand_city	brand_state	brand_country	order_grand_total	order_shipping_charge	order_created	event_created	event_expiration_date	order_item_quantity	order_item_unit_price	order_item_total_price	order_item_name	order_item_bounds	customer_billing_state	customer_billing_country	customer_shipping_state	customer_shipping_country
1798996	9127544	Genoa	IL	US	15.00	0.00	2015-10-01 20:27:44	2015-08-12 23:58:14	NULL	1	15.00	15.00	11x14 Poster (Prints)	0	IL	US	IL	US
1798997	9127545	Superior	WI	US	55.00	0.00	2015-10-01 20:27:56	2015-09-26 22:03:18	2015-12-18 06:00:00	1	55.00	55.00	Full Resolution (Digital Media)	NULL	MN	US	MN	US
1798998	9127546	Savannah	GA	US	28.00	0.00	2015-10-01 20:27:57	2015-09-17 16:24:02	NULL	1	28.00	28.00	Package D - 2-5x7, 2-3.5x5, 4 wallets (Prints)	0	GA	US	GA	US
1798999	9127547	Denver	CO	US	20.00	0.00	2015-10-01 20:29:01	2015-05-04 00:23:24	2015-11-28 07:00:00	1	10.00	10.00	(3) 4x6 prints (Add-On Products)	0	IL	US	IL	US
1798999	9127548	Denver	CO	US	20.00	0.00	2015-10-01 20:29:01	2015-05-04 00:23:24	2015-11-28 07:00:00	1	10.00	10.00	(2) 3x5 magnets (Add-On Products)	0	IL	US	IL	US
1799000	9127549	Sydney	NSW	AU	50.00	0.00	2015-10-01 20:29:12	2015-09-18 02:33:40	2015-10-07 13:00:00	1	18.00	18.00	Lustre (Prints)	0	NULL	NULL	NSW	AU
1799000	9127550	Sydney	NSW	AU	50.00	0.00	2015-10-01 20:29:12	2015-09-18 02:33:40	2015-10-07 13:00:00	1	8.00	8.00	Lustre (Prints)	0	NULL	NULL	NSW	AU
1799000	9127551	Sydney	NSW	AU	50.00	0.00	2015-10-01 20:29:12	2015-09-18 02:33:40	2015-10-07 13:00:00	1	8.00	8.00	Lustre (Prints)	0	NULL	NULL	NSW	AU
1799000	9127552	Sydney	NSW	AU	50.00	0.00	2015-10-01 20:29:12	2015-09-18 02:33:40	2015-10-07 13:00:00	1	8.00	8.00	Lustre (Prints)	0	NULL	NULL	NSW	AU
1799000	9127553	Sydney	NSW	AU	50.00	0.00	2015-10-01 20:29:12	2015-09-18 02:33:40	2015-10-07 13:00:00	1	8.00	8.00	Lustre (Prints)	0	NULL	NULL	NSW	AU
1799001	9127554	fort walton beach	FL	US	8.83	5.95	2015-10-01 20:29:18	2015-10-01 20:22:52	2015-10-15 05:00:00	1	2.88	2.88	Matte (Prints)	0	FL	US	FL	US
1799002	9127555	Hawley	MN	US	20.00	0.00	2015-10-01 20:30:20	2015-09-22 16:36:19	2015-12-01 06:00:00	1	20.00	20.00	Full Resolution (All Gallery Photos) (Digital Media)	NULL	MN	US	MN	US
1799003	9127556	Alexandria	MN	US	480.94	0.00	2015-10-01 20:31:40	2015-09-09 20:11:47	2015-10-02 05:00:00	1	500.00	500.00	Gallery Digital Files (Digital Files)	0	MN	US	MN	US
1799004	9127557	Basehor	KS	US	150.50	4.15	2015-10-01 20:32:01	2015-10-01 15:03:03	2015-10-10 05:00:00	1	11.89	11.89	Metallic (Prints)	0	NULL	NULL	KS	US
1799004	9127558	Basehor	KS	US	150.50	4.15	2015-10-01 20:32:01	2015-10-01 15:03:03	2015-10-10 05:00:00	1	11.50	11.50	Lustre (Prints)	0	NULL	NULL	KS	US
1799004	9127559	Basehor	KS	US	150.50	4.15	2015-10-01 20:32:01	2015-10-01 15:03:03	2015-10-10 05:00:00	1	6.50	6.50	Lustre (Prints)	0	NULL	NULL	KS	US
1799004	9127560	Basehor	KS	US	150.50	4.15	2015-10-01 20:32:01	2015-10-01 15:03:03	2015-10-10 05:00:00	1	11.50	11.50	Lustre (Prints)	0	NULL	NULL	KS	US
1799004	9127561	Basehor	KS	US	150.50	4.15	2015-10-01 20:32:01	2015-10-01 15:03:03	2015-10-10 05:00:00	1	11.50	11.50	Lustre (Prints)	0	NULL	NULL	KS	US
1799004	9127562	Basehor	KS	US	150.50	4.15	2015-10-01 20:32:01	2015-10-01 15:03:03	2015-10-10 05:00:00	1	7.25	7.25	Metallic (Prints)	0	NULL	NULL	KS	US
1799004	9127563	Basehor	KS	US	150.50	4.15	2015-10-01 20:32:01	2015-10-01 15:03:03	2015-10-10 05:00:00	1	67.50	67.50	Lustre (Prints)	0	NULL	NULL	KS	US
1799004	9127564	Basehor	KS	US	150.50	4.15	2015-10-01 20:32:01	2015-10-01 15:03:03	2015-10-10 05:00:00	1	6.50	6.50	Lustre (Prints)	0	NULL	NULL	KS	US
1799005	9127565	Buchanan	GA	US	16.05	0.00	2015-10-01 20:32:15	2015-09-21 17:46:24	2015-10-07 04:00:00	1	15.00	15.00	Class Photo (Prints)	0	LA	US	LA	US
1799006	9127566	Danville	IN	US	60.50	7.00	2015-10-01 20:32:35	2015-10-01 18:38:08	2015-10-03 04:00:00	1	10.00	10.00	Matte (Prints)	0	NULL	NULL	GA	US
1799006	9127567	Danville	IN	US	60.50	7.00	2015-10-01 20:32:35	2015-10-01 18:38:08	2015-10-03 04:00:00	1	10.00	10.00	Matte (Prints)	0	NULL	NULL	GA	US
1799006	9127568	Danville	IN	US	60.50	7.00	2015-10-01 20:32:35	2015-10-01 18:38:08	2015-10-03 04:00:00	1	10.00	10.00	Matte (Prints)	0	NULL	NULL	GA	US
1799006	9127569	Danville	IN	US	60.50	7.00	2015-10-01 20:32:35	2015-10-01 18:38:08	2015-10-03 04:00:00	1	10.00	10.00	Matte (Prints)	0	NULL	NULL	GA	US
1799006	9127570	Danville	IN	US	60.50	7.00	2015-10-01 20:32:35	2015-10-01 18:38:08	2015-10-03 04:00:00	1	10.00	10.00	Matte (Prints)	0	NULL	NULL	GA	US
1799007	9127571	Hatchville	MA	US	31.55	4.95	2015-10-01 20:33:22	2015-09-19 01:49:51	2015-11-07 05:00:00	1	7.00	7.00	Lustre (Prints)	0	NH	US	NH	US
1799007	9127572	Hatchville	MA	US	31.55	4.95	2015-10-01 20:33:22	2015-09-19 01:49:51	2015-11-07 05:00:00	1	7.00	7.00	Lustre (Prints)	0	NH	US	NH	US
1799007	9127573	Hatchville	MA	US	31.55	4.95	2015-10-01 20:33:22	2015-09-19 01:49:51	2015-11-07 05:00:00	1	7.00	7.00	Lustre (Prints)	0	NH	US	NH	US
1799007	9127574	Hatchville	MA	US	31.55	4.95	2015-10-01 20:33:22	2015-09-19 01:49:51	2015-11-07 05:00:00	1	7.00	7.00	Lustre (Prints)	0	NH	US	NH	US
1799008	9127575	Charlotte	NC	US	14.23	5.95	2015-10-01 20:33:30	2015-04-08 15:49:13	2015-10-08 07:00:00	1	2.07	2.07	Lustre (Prints)	0	PA	US	PA	US
1799008	9127576	Charlotte	NC	US	14.23	5.95	2015-10-01 20:33:30	2015-04-08 15:49:13	2015-10-08 07:00:00	1	2.07	2.07	Lustre (Prints)	0	PA	US	PA	US
1799008	9127577	Charlotte	NC	US	14.23	5.95	2015-10-01 20:33:30	2015-04-08 15:49:13	2015-10-08 07:00:00	1	2.07	2.07	Lustre (Prints)	0	PA	US	PA	US
1799008	9127578	Charlotte	NC	US	14.23	5.95	2015-10-01 20:33:30	2015-04-08 15:49:13	2015-10-08 07:00:00	1	2.07	2.07	Lustre (Prints)	0	PA	US	PA	US
1799009	9127579	Greenville	SC	US	42.40	0.00	2015-10-01 20:33:34	2015-09-01 18:28:02	NULL	1	0.00	0.00	Pkg  Year Book Image No Retouching (Prints)	0	SC	US	SC	US
1799009	9127580	Greenville	SC	US	42.40	0.00	2015-10-01 20:33:34	2015-09-01 18:28:02	NULL	1	40.00	40.00	Pkg  D 2-5x7, 8-wallets, Retouched (Prints)	0	SC	US	SC	US
1799010	9127581	Punxsutawney	PA	US	164.00	4.00	2015-10-01 20:34:45	2015-09-28 16:56:27	2015-10-05 04:00:00	1	15.00	15.00	Lustre (Prints)	0	NULL	NULL	PA	US
1799010	9127582	Punxsutawney	PA	US	164.00	4.00	2015-10-01 20:34:45	2015-09-28 16:56:27	2015-10-05 04:00:00	1	15.00	15.00	Lustre (Prints)	0	NULL	NULL	PA	US
1799010	9127583	Punxsutawney	PA	US	164.00	4.00	2015-10-01 20:34:45	2015-09-28 16:56:27	2015-10-05 04:00:00	1	15.00	15.00	Lustre (Prints)	0	NULL	NULL	PA	US
1799010	9127584	Punxsutawney	PA	US	164.00	4.00	2015-10-01 20:34:45	2015-09-28 16:56:27	2015-10-05 04:00:00	2	15.00	30.00	Lustre (Prints)	0	NULL	NULL	PA	US
1799010	9127585	Punxsutawney	PA	US	164.00	4.00	2015-10-01 20:34:45	2015-09-28 16:56:27	2015-10-05 04:00:00	2	15.00	30.00	Lustre (Prints)	0	NULL	NULL	PA	US
1799010	9127586	Punxsutawney	PA	US	164.00	4.00	2015-10-01 20:34:45	2015-09-28 16:56:27	2015-10-05 04:00:00	2	15.00	30.00	Lustre (Prints)	0	NULL	NULL	PA	US
1799010	9127587	Punxsutawney	PA	US	164.00	4.00	2015-10-01 20:34:45	2015-09-28 16:56:27	2015-10-05 04:00:00	1	25.00	25.00	Lustre (Prints)	0	NULL	NULL	PA	US
1799011	9127588	Greenville	SC	US	0.00	0.00	2015-10-01 20:35:02	2015-09-01 18:28:02	NULL	1	0.00	0.00	Pkg  Year Book Image No Retouching (Prints)	0	NULL	NULL	SC	US
1799012	9127589	Porter	TX	US	39.48	7.00	2015-10-01 20:36:22	2015-09-30 02:18:32	2015-12-19 06:00:00	1	10.00	10.00	Matte (Prints)	0	NULL	NULL	TX	US
1799012	9127590	Porter	TX	US	39.48	7.00	2015-10-01 20:36:22	2015-09-30 02:18:32	2015-12-19 06:00:00	1	10.00	10.00	Matte (Prints)	0	NULL	NULL	TX	US
1799012	9127591	Porter	TX	US	39.48	7.00	2015-10-01 20:36:22	2015-09-30 02:18:32	2015-12-19 06:00:00	1	10.00	10.00	Matte (Prints)	0	NULL	NULL	TX	US
1799013	9127592	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127593	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127594	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127595	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127596	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127597	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127598	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127599	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127600	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127601	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127602	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127603	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127604	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127605	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127606	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127607	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127608	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127609	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799013	9127610	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:39:25	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799014	9127611	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127612	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre - square corners (Prints)	0	TN	US	TN	US
1799014	9127613	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	3	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127614	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	2	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127615	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre - square corners (Prints)	0	TN	US	TN	US
1799014	9127616	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127617	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127618	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre - square corners (Prints)	0	TN	US	TN	US
1799014	9127619	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127620	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	2	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127621	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	2	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127622	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127623	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	2	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127624	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127625	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre - square corners (Prints)	0	TN	US	TN	US
1799014	9127626	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	2	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127627	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127628	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	2	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127629	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127630	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127631	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127632	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127633	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127634	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127635	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127636	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127637	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127638	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre (Prints)	0	TN	US	TN	US
1799014	9127639	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre - square corners (Prints)	0	TN	US	TN	US
1799014	9127640	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre - square corners (Prints)	0	TN	US	TN	US
1799014	9127641	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre - square corners (Prints)	0	TN	US	TN	US
1799014	9127642	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre - square corners (Prints)	0	TN	US	TN	US
1799014	9127643	Lenoir City	TN	US	185.73	0.00	2015-10-01 20:41:49	2015-09-07 20:25:05	NULL	1	0.00	0.00	Lustre - square corners (Prints)	0	TN	US	TN	US
1799015	9127644	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127645	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127646	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127647	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127648	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127649	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127650	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127651	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127652	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127653	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127654	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127655	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127656	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127657	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127658	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127659	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127660	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127661	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799015	9127662	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:41:52	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799016	9127663	Allen	TX	US	101.76	4.00	2015-10-01 20:43:25	2015-08-10 21:56:57	NULL	1	50.00	50.00	Lustre (Prints)	0	TX	US	TX	US
1799016	9127664	Allen	TX	US	101.76	4.00	2015-10-01 20:43:25	2015-08-10 21:56:57	NULL	1	5.00	5.00	Lustre (Prints)	0	TX	US	TX	US
1799016	9127665	Allen	TX	US	101.76	4.00	2015-10-01 20:43:25	2015-08-10 21:56:57	NULL	1	5.00	5.00	Lustre (Prints)	0	TX	US	TX	US
1799016	9127666	Allen	TX	US	101.76	4.00	2015-10-01 20:43:25	2015-08-10 21:56:57	NULL	2	5.00	10.00	Lustre (Prints)	0	TX	US	TX	US
1799016	9127667	Allen	TX	US	101.76	4.00	2015-10-01 20:43:25	2015-08-10 21:56:57	NULL	3	5.00	15.00	Lustre - rounded corners (Prints)	0	TX	US	TX	US
1799016	9127668	Allen	TX	US	101.76	4.00	2015-10-01 20:43:25	2015-08-10 21:56:57	NULL	1	5.00	5.00	Lustre (Prints)	0	TX	US	TX	US
1799017	9127669	OSNY		FR	0.00	0.00	2015-10-01 20:44:22	2015-10-01 09:05:33	NULL	1	0.00	0.00	Fichier 1000 pixels (prix HT, + TVA 20%) (All Gallery Photos) (Téléchargement)	NULL	NULL	NULL	NULL	FR
1799018	9127670	Huntersville	NC	US	20.00	0.00	2015-10-01 20:44:54	2015-09-10 23:16:58	2015-10-06 07:00:00	1	20.00	20.00	ORIGINAL Full Resolution - immediate download (Digital Media)	NULL	NULL	NULL	CA	US
1799019	9127671	Winchcombe		UK	22.50	0.00	2015-10-01 20:45:08	2015-09-24 20:35:05	2016-02-29 00:00:00	1	7.50	7.50	Full Resolution (Digital Media)	NULL	NULL	NULL	NULL	UK
1799019	9127672	Winchcombe		UK	22.50	0.00	2015-10-01 20:45:08	2015-09-24 20:35:05	2016-02-29 00:00:00	1	7.50	7.50	Full Resolution (Digital Media)	NULL	NULL	NULL	NULL	UK
1799019	9127673	Winchcombe		UK	22.50	0.00	2015-10-01 20:45:08	2015-09-24 20:35:05	2016-02-29 00:00:00	1	7.50	7.50	Full Resolution (Digital Media)	NULL	NULL	NULL	NULL	UK
1799020	9127674	Greenville	SC	US	0.00	0.00	2015-10-01 20:46:42	2015-09-01 18:28:02	NULL	1	0.00	0.00	Pkg  Year Book Image No Retouching (Prints)	0	NULL	NULL	SC	US
1799021	9127675	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:46:55	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799021	9127676	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:46:55	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799021	9127677	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:46:55	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799021	9127678	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:46:55	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799021	9127679	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:46:55	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799021	9127680	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:46:55	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799021	9127681	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:46:55	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799021	9127682	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:46:55	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
1799021	9127683	Cold Lake	AB	CA	0.00	0.00	2015-10-01 20:46:55	2015-07-08 21:31:11	NULL	1	0.00	0.00	Emailed Print (Digital Media)	NULL	NULL	NULL	AB	CA
