order_id,order_created,order_grand_total,order_shipping_charge,order_item_total_price
1799213,2015-10-02 00:08:05,51.45,0.0,49.0
1799214,2015-10-02 00:08:09,22.83999999999999,4.950000000000001,16.88
1799215,2015-10-02 00:08:45,0.0,0.0,0.0
1799216,2015-10-02 00:10:01,0.0,0.0,0.0
1799217,2015-10-02 00:15:10,81.85,5.95,70.0
1799218,2015-10-02 00:17:25,24.0,0.0,24.0
1799219,2015-10-02 00:17:38,16.87,4.15,12.0
1799220,2015-10-02 00:17:39,34.0,0.0,34.0
1799221,2015-10-02 00:18:06,209.13000000000002,4.0,196.0
1799222,2015-10-02 00:20:13,645.0,0.0,645.0
1799223,2015-10-02 00:20:39,97.68000000000006,0.0,91.5
1799224,2015-10-02 00:21:29,135.61999999999995,4.620000000000001,131.0
1799225,2015-10-02 00:22:28,39.5,0.0,39.5
1799226,2015-10-02 00:22:34,103.74,6.989999999999999,90.0
1799227,2015-10-02 00:22:42,212.27,2.7,197.24000000000004
1799228,2015-10-02 00:26:17,3.5,3.5,0.0
1799229,2015-10-02 00:27:01,30.0,0.0,30.0
1799230,2015-10-02 00:28:02,255.5,3.5,315.0
1799231,2015-10-02 00:28:59,1.33,0.0,1.25
1799232,2015-10-02 00:29:21,24.95,4.95,20.0
1799233,2015-10-02 00:29:46,36.89999999999999,4.1499999999999995,30.34
1799234,2015-10-02 00:29:59,315.0,0.0,0.0
1799235,2015-10-02 00:31:41,30.0,0.0,30.0
1799236,2015-10-02 00:34:15,121.46,0.0,122.97
1799237,2015-10-02 00:34:24,40.29,5.95,36.0
1799238,2015-10-02 00:35:13,85.0,0.0,85.0
1799239,2015-10-02 00:35:34,250.0,0.0,250.0
1799240,2015-10-02 00:35:34,75.0,0.0,75.0
1799241,2015-10-02 00:35:54,50.95,4.15,45.0
1799242,2015-10-02 00:37:47,0.0,0.0,0.0
1799243,2015-10-02 00:37:59,375.0,0.0,375.0
1799244,2015-10-02 00:39:01,125.0,0.0,125.0
1799245,2015-10-02 00:40:00,30.0,0.0,30.0
1799246,2015-10-02 00:40:01,21.0,0.0,21.0
1799247,2015-10-02 00:40:04,0.0,0.0,0.0
1799248,2015-10-02 00:40:46,48.5,3.5,45.0
